job_id,user,num_gpu,submit_time,iterations,model_name,duration,interval,expect_time_list,expect_value_list,best_effort,job_type
746,vc_0e4a51,4,8236,9286,vgg16,225,9,404,10,0,strict
747,vc_e13805,1,7414,9844,vgg16,226,6,7414,10,1,best
748,vc_103959,1,15780,3777,vgg16,20,16,60,10,0,strict
749,vc_6214e9,1,17131,2736,alexnet,23,5,17131,10,1,best
750,vc_2869ce,8,15663,6838,resnet101,150,14,15663,10,1,best
751,vc_e13805,1,16975,2467,alexnet,44,5,16975,10,1,best
752,vc_ed69ec,4,2219,7508,inception_v3,2529,5,3661,10,0,strict
753,vc_103959,1,12309,7943,inception_v3,31,11,12309,10,1,best
754,vc_6c71a0,1,17069,3569,vgg16,49,5,91,10,0,strict
755,vc_0e4a51,1,14411,8869,inception_v3,27,21,14411,10,1,best
756,vc_6214e9,1,13873,5221,mobilenet_v2,66,25,107,10,0,strict
757,vc_ed69ec,1,11054,3399,inception_v3,35,6,46,10,0,strict
758,vc_ed69ec,1,8127,2347,resnet101,43,5,93,10,0,strict
759,vc_11cb48,1,2350,9335,mobilenet_v2,217,16,350,10,0,strict
760,vc_ee9e8c,1,1565,7099,alexnet,42,9,115,10,0,strict
761,vc_7f04ca,1,127,2527,vgg16,45,5,53,10,0,strict
762,vc_ee9e8c,1,7632,7009,mobilenet_v2,22,5,7632,10,1,best
763,vc_6c71a0,1,11632,3365,inception_v3,30,5,68,10,0,strict
764,vc_0e4a51,1,3894,3480,mobilenet_v2,70,8,126,10,0,strict
765,vc_e13805,1,13920,8629,vgg16,22,19,13920,10,1,best
766,vc_6c71a0,1,11492,6098,vgg16,42,18,88,10,0,strict
767,vc_6214e9,1,15577,2037,resnet101,21,23,83,10,0,strict
768,vc_11cb48,1,17460,6872,vgg16,148,22,17460,10,1,best
769,vc_b436b2,1,15578,7801,alexnet,20,5,82,10,0,strict
770,vc_2869ce,1,11266,6429,vgg16,33,10,74,10,0,strict
771,vc_6214e9,1,16960,7912,alexnet,158,15,16960,10,1,best
772,vc_ee9e8c,1,10690,966,inception_v3,559,15,770,10,0,strict
773,vc_e13805,1,12142,6758,resnet101,37,6,12142,10,1,best
774,vc_0e4a51,1,5601,2683,resnet101,52,24,99,10,0,strict
775,vc_11cb48,1,3214,2636,inception_v3,34,16,86,10,0,strict
776,vc_ee9e8c,1,13556,4649,mobilenet_v2,29,18,64,10,0,strict
777,vc_7f04ca,1,841,3522,mobilenet_v2,57,23,119,10,0,strict
778,vc_7f04ca,1,51,7148,mobilenet_v2,55,5,129,10,0,strict
779,vc_b436b2,1,5601,5289,resnet101,52,21,159,10,0,strict
780,vc_e13805,1,1426,5789,vgg16,138,14,194,10,0,strict
781,vc_7f04ca,1,842,8361,inception_v3,57,13,118,10,0,strict
782,vc_2869ce,1,10348,2321,vgg16,174,22,10348,10,1,best
783,vc_e13805,1,839,5143,alexnet,1182,19,1681,10,0,strict
784,vc_6214e9,1,8513,6798,mobilenet_v2,20,20,67,10,0,strict
785,vc_7f04ca,1,13465,4047,vgg16,31,11,13465,10,1,best
786,vc_ed69ec,1,19940,1892,mobilenet_v2,23,11,40,10,0,strict
787,vc_ed69ec,1,11633,4955,mobilenet_v2,33,20,11633,10,1,best
788,vc_0e4a51,8,8252,8102,mobilenet_v2,492,5,928,10,0,strict
789,vc_2869ce,1,6685,7449,vgg16,110,5,215,10,0,strict
790,vc_ed69ec,1,8419,6239,alexnet,418,15,821,10,0,strict
791,vc_e13805,1,1199,7581,inception_v3,91,16,121,10,0,strict
792,vc_7f04ca,1,17223,4110,inception_v3,272,12,17223,10,1,best
793,vc_e13805,1,11548,9419,mobilenet_v2,172,14,332,10,0,strict
794,vc_7f04ca,1,3887,5556,inception_v3,140,25,3887,10,1,best
795,vc_11cb48,1,1485,5648,alexnet,39,11,75,10,0,strict
796,vc_6c71a0,1,987,125,inception_v3,100,6,153,10,0,strict
797,vc_6c71a0,1,17166,3942,resnet101,60,5,114,10,0,strict
798,vc_6c71a0,1,103,5776,vgg16,45,11,77,10,0,strict
799,vc_2869ce,1,1477,3403,mobilenet_v2,67,13,1477,10,1,best
800,vc_6214e9,1,8410,9161,vgg16,48,25,110,10,0,strict
801,vc_b436b2,1,14123,7331,vgg16,25,9,97,10,0,strict
802,vc_11cb48,1,5438,1138,alexnet,2532,18,5438,10,1,best
803,vc_2869ce,1,19907,3832,mobilenet_v2,233,13,19907,10,1,best
804,vc_ed69ec,1,13875,8131,vgg16,393,12,465,10,0,strict
805,vc_103959,1,17520,276,mobilenet_v2,609,6,17520,10,1,best
806,vc_103959,1,15288,7305,vgg16,22,6,72,10,0,strict
807,vc_ed69ec,1,13900,8198,inception_v3,132,5,200,10,0,strict
808,vc_6214e9,1,17831,5118,resnet101,74,12,169,10,0,strict
809,vc_2869ce,1,18585,6083,mobilenet_v2,831,5,18585,10,1,best
810,vc_7f04ca,1,13088,3329,mobilenet_v2,24,5,52,10,0,strict
811,vc_11cb48,1,18,9873,vgg16,85,17,18,10,1,best
812,vc_11cb48,4,17649,9649,vgg16,21,9,51,10,0,strict
813,vc_ee9e8c,1,13201,6028,mobilenet_v2,75,12,119,10,0,strict
814,vc_b436b2,1,13553,8993,inception_v3,23,5,67,10,0,strict
815,vc_6214e9,1,1478,4784,alexnet,39,5,82,10,0,strict
816,vc_7f04ca,4,10959,2157,alexnet,2620,12,10959,10,1,best
817,vc_6214e9,1,303,4208,inception_v3,82,7,303,10,1,best
818,vc_0e4a51,8,17314,7575,resnet101,4014,5,5006,10,0,strict
819,vc_b436b2,1,1425,8202,mobilenet_v2,40,12,1425,10,1,best
820,vc_e13805,1,825,5198,mobilenet_v2,57,18,75,10,0,strict
821,vc_103959,1,19764,819,inception_v3,30,6,19764,10,1,best
822,vc_6c71a0,1,596,9718,mobilenet_v2,109,5,596,10,1,best
823,vc_ee9e8c,1,80,1645,resnet101,153,5,280,10,0,strict
824,vc_0e4a51,1,18637,6800,mobilenet_v2,22,9,83,10,0,strict
825,vc_11cb48,1,10261,5145,vgg16,102,5,10261,10,1,best
826,vc_6214e9,1,7488,1376,vgg16,104,5,192,10,0,strict
827,vc_ed69ec,1,11510,4746,inception_v3,28,5,11510,10,1,best
828,vc_2869ce,1,14339,8677,inception_v3,22,6,61,10,0,strict
829,vc_ee9e8c,1,8129,5997,resnet101,41,11,91,10,0,strict
830,vc_ee9e8c,1,12311,6847,vgg16,43,17,109,10,0,strict
831,vc_2869ce,1,17839,9294,vgg16,24,8,17839,10,1,best
832,vc_e13805,1,12310,8911,inception_v3,274,19,410,10,0,strict
833,vc_ee9e8c,1,17838,7733,mobilenet_v2,41,10,102,10,0,strict
834,vc_e13805,1,853,5923,alexnet,99,14,167,10,0,strict
835,vc_b436b2,1,18940,3619,alexnet,52,20,140,10,0,strict
836,vc_6214e9,1,13860,7826,vgg16,70,16,120,10,0,strict
837,vc_103959,1,3717,2174,inception_v3,292,8,483,10,0,strict
838,vc_b436b2,1,13084,4054,inception_v3,27,7,13084,10,1,best
839,vc_103959,1,52,5479,mobilenet_v2,86,10,188,10,0,strict
840,vc_7f04ca,1,1455,863,mobilenet_v2,38,13,105,10,0,strict
841,vc_0e4a51,1,312,4538,vgg16,84,22,108,10,0,strict
842,vc_6c71a0,1,17162,3522,inception_v3,29,20,58,10,0,strict
843,vc_11cb48,1,3289,3303,alexnet,35,20,3289,10,1,best
844,vc_2869ce,1,642,1317,alexnet,1164,5,1938,10,0,strict
845,vc_ee9e8c,1,17814,2356,inception_v3,84,17,126,10,0,strict
846,vc_ed69ec,1,12083,3476,alexnet,23,12,97,10,0,strict
847,vc_11cb48,1,2878,4035,mobilenet_v2,138,10,242,10,0,strict
848,vc_6c71a0,1,8128,6728,resnet101,43,19,92,10,0,strict
849,vc_ee9e8c,1,296,9455,mobilenet_v2,185,5,364,10,0,strict
850,vc_e13805,1,10078,9950,inception_v3,69,15,182,10,0,strict
851,vc_b436b2,1,2363,3683,alexnet,430,20,517,10,0,strict
852,vc_0e4a51,1,197,1601,mobilenet_v2,87,14,163,10,0,strict
853,vc_103959,1,17841,137,alexnet,88,7,159,10,0,strict
854,vc_2869ce,1,12197,716,inception_v3,1699,16,3343,10,0,strict
855,vc_ed69ec,1,11404,7625,inception_v3,25,6,11404,10,1,best
856,vc_11cb48,1,6901,8953,alexnet,58,5,119,10,0,strict
857,vc_7f04ca,1,13088,3184,mobilenet_v2,22,5,13088,10,1,best
858,vc_0e4a51,1,6923,8406,mobilenet_v2,279,11,577,10,0,strict
859,vc_e13805,1,8514,9112,vgg16,1006,22,8514,10,1,best
860,vc_6c71a0,8,6792,8062,resnet101,791,10,6792,10,1,best
861,vc_0e4a51,1,3206,3107,alexnet,34,19,94,10,0,strict
862,vc_11cb48,1,12856,104,inception_v3,75,25,164,10,0,strict
863,vc_0e4a51,1,13861,1855,resnet101,106,8,13861,10,1,best
864,vc_ed69ec,1,3215,8308,inception_v3,33,17,85,10,0,strict
865,vc_103959,1,11634,7962,resnet101,37,7,11634,10,1,best
866,vc_ee9e8c,1,6919,2510,mobilenet_v2,170,23,341,10,0,strict
867,vc_7f04ca,1,16202,6303,vgg16,202,25,358,10,0,strict
868,vc_6214e9,1,6927,1539,mobilenet_v2,232,7,393,10,0,strict
869,vc_103959,1,6892,5585,vgg16,156,7,248,10,0,strict
870,vc_11cb48,1,14418,200,vgg16,36,5,102,10,0,strict
871,vc_2869ce,1,217,1444,resnet101,90,5,217,10,1,best
872,vc_e13805,1,11491,4404,alexnet,20,14,11491,10,1,best
873,vc_e13805,1,11128,8321,alexnet,20,5,32,10,0,strict
874,vc_e13805,1,13798,5034,inception_v3,26,11,62,10,0,strict
875,vc_e13805,1,12312,2725,vgg16,265,12,408,10,0,strict
876,vc_6c71a0,1,60,9623,mobilenet_v2,54,14,120,10,0,strict
877,vc_2869ce,4,16647,7347,resnet101,865,19,1353,10,0,strict
878,vc_ed69ec,8,2488,7110,alexnet,38,9,92,10,0,strict
879,vc_7f04ca,1,7472,6319,inception_v3,268,5,388,10,0,strict
880,vc_2869ce,1,14421,5077,resnet101,20,7,39,10,0,strict
881,vc_ed69ec,1,11429,4515,mobilenet_v2,141,25,211,10,0,strict
882,vc_6214e9,1,12915,6214,resnet101,1137,19,12915,10,1,best
883,vc_ed69ec,1,1456,8806,alexnet,39,20,1456,10,1,best
884,vc_103959,1,8530,7273,vgg16,2718,14,4130,10,0,strict
885,vc_6c71a0,1,11491,8954,inception_v3,27,5,11491,10,1,best
886,vc_11cb48,1,16932,6739,alexnet,23,14,48,10,0,strict
887,vc_7f04ca,1,12082,4025,alexnet,32,9,98,10,0,strict
888,vc_6c71a0,1,8135,551,vgg16,797,20,985,10,0,strict
889,vc_6214e9,1,6934,7799,alexnet,21,12,6934,10,1,best
890,vc_103959,1,12133,1142,resnet101,30,5,47,10,0,strict
891,vc_b436b2,8,16742,1401,vgg16,3358,5,4738,10,0,strict
892,vc_6214e9,1,6690,8167,alexnet,105,7,150,10,0,strict
893,vc_b436b2,1,14126,8358,resnet101,39,6,14126,10,1,best
894,vc_103959,1,17842,7053,vgg16,41,13,98,10,0,strict
895,vc_103959,1,12310,362,mobilenet_v2,23,22,12310,10,1,best
896,vc_6c71a0,1,13556,4902,inception_v3,27,10,13556,10,1,best
897,vc_6c71a0,1,19164,3123,resnet101,82,11,156,10,0,strict
898,vc_e13805,1,5442,8754,resnet101,1354,22,5442,10,1,best
899,vc_0e4a51,1,14423,6777,inception_v3,36,13,97,10,0,strict
900,vc_0e4a51,1,11564,5739,alexnet,36,11,11564,10,1,best
901,vc_2869ce,1,825,4700,resnet101,88,14,825,10,1,best
902,vc_6214e9,1,7303,9808,inception_v3,52,14,137,10,0,strict
903,vc_7f04ca,1,1464,4223,alexnet,67,5,156,10,0,strict
904,vc_ed69ec,1,107,1478,vgg16,86,6,193,10,0,strict
905,vc_ee9e8c,1,12073,504,inception_v3,41,18,12073,10,1,best
906,vc_ed69ec,1,11639,8459,resnet101,28,14,11639,10,1,best
907,vc_e13805,8,1292,5475,alexnet,1286,22,2548,10,0,strict
908,vc_6214e9,1,16201,5884,alexnet,203,18,16201,10,1,best
909,vc_ee9e8c,1,272,1326,vgg16,86,5,272,10,1,best
910,vc_6214e9,1,4013,7823,resnet101,165,22,367,10,0,strict
911,vc_11cb48,1,12081,8812,inception_v3,22,5,39,10,0,strict
912,vc_6214e9,1,3484,5008,vgg16,34,11,56,10,0,strict
913,vc_ee9e8c,1,17238,8348,mobilenet_v2,300,17,462,10,0,strict
914,vc_b436b2,1,11639,8708,vgg16,39,12,11639,10,1,best
915,vc_2869ce,1,14419,4124,alexnet,23,11,14419,10,1,best
916,vc_103959,1,7260,3642,mobilenet_v2,37,5,120,10,0,strict
917,vc_103959,1,7260,3777,inception_v3,222,14,300,10,0,strict
918,vc_2869ce,1,16960,3615,vgg16,158,8,320,10,0,strict
919,vc_0e4a51,2,9562,667,vgg16,544,21,698,10,0,strict
920,vc_e13805,1,11638,6838,mobilenet_v2,23,19,62,10,0,strict
921,vc_6214e9,1,18961,946,mobilenet_v2,40,5,119,10,0,strict
922,vc_103959,1,5706,3903,alexnet,137,16,294,10,0,strict
923,vc_2869ce,1,983,7653,alexnet,58,14,97,10,0,strict
924,vc_ee9e8c,1,13895,9094,inception_v3,29,6,85,10,0,strict
925,vc_6c71a0,1,654,359,mobilenet_v2,1512,5,1926,10,0,strict
926,vc_6214e9,1,3439,5786,resnet101,141,25,281,10,0,strict
927,vc_ee9e8c,1,11267,5519,inception_v3,33,11,73,10,0,strict
928,vc_103959,1,1460,627,resnet101,68,9,100,10,0,strict
929,vc_e13805,1,11054,8506,vgg16,40,5,106,10,0,strict
930,vc_ee9e8c,1,17301,9361,vgg16,20,5,39,10,0,strict
931,vc_ed69ec,1,131,2559,vgg16,45,5,109,10,0,strict
932,vc_ee9e8c,1,6812,7597,mobilenet_v2,88,11,6812,10,1,best
933,vc_11cb48,1,3204,6220,vgg16,33,15,96,10,0,strict
934,vc_ed69ec,1,18964,1884,alexnet,27,21,56,10,0,strict
935,vc_0e4a51,1,19081,4855,alexnet,334,9,419,10,0,strict
936,vc_6214e9,4,1278,1226,inception_v3,156,5,282,10,0,strict
937,vc_0e4a51,1,986,2679,resnet101,99,10,214,10,0,strict
938,vc_2869ce,1,319,6164,alexnet,162,6,221,10,0,strict
939,vc_ed69ec,1,625,9603,inception_v3,1982,19,625,10,1,best
940,vc_2869ce,1,16962,3873,vgg16,158,5,198,10,0,strict
941,vc_2869ce,1,9332,9693,inception_v3,22,7,88,10,0,strict
942,vc_6214e9,1,19948,5247,vgg16,2336,5,4592,10,0,strict
943,vc_ee9e8c,1,6900,3865,inception_v3,50,20,6900,10,1,best
944,vc_103959,1,7242,6212,inception_v3,99,25,7242,10,1,best
945,vc_6c71a0,1,8240,517,alexnet,319,5,580,10,0,strict
946,vc_b436b2,1,18664,9349,alexnet,34,23,18664,10,1,best
947,vc_ee9e8c,1,11503,1139,vgg16,38,10,77,10,0,strict
948,vc_e13805,1,15858,7827,inception_v3,24,5,42,10,0,strict
949,vc_e13805,1,1333,3210,alexnet,40,5,1333,10,1,best
950,vc_ed69ec,1,3887,9846,alexnet,70,23,133,10,0,strict
951,vc_6c71a0,1,9085,9020,vgg16,160,9,9085,10,1,best
952,vc_e13805,8,10994,3087,inception_v3,340,18,706,10,0,strict
953,vc_b436b2,8,10592,6445,vgg16,3871,5,4468,10,0,strict
954,vc_2869ce,1,3312,7042,resnet101,33,19,48,10,0,strict
955,vc_e13805,1,19083,2553,alexnet,467,7,897,10,0,strict
956,vc_6214e9,1,13552,506,alexnet,32,14,68,10,0,strict
957,vc_ed69ec,1,1564,661,inception_v3,70,21,1564,10,1,best
958,vc_103959,1,118,4878,inception_v3,214,24,118,10,1,best
959,vc_11cb48,1,13203,5683,alexnet,98,22,237,10,0,strict
960,vc_0e4a51,1,17839,8622,inception_v3,152,15,17839,10,1,best
961,vc_103959,1,3277,9455,vgg16,35,7,83,10,0,strict
962,vc_ee9e8c,1,11488,1953,resnet101,24,24,11488,10,1,best
963,vc_b436b2,1,17840,4746,resnet101,21,5,100,10,0,strict
964,vc_6c71a0,8,1533,6756,alexnet,3838,21,4527,10,0,strict
965,vc_103959,1,994,4526,mobilenet_v2,60,5,86,10,0,strict
966,vc_e13805,1,3290,4106,inception_v3,36,16,70,10,0,strict
967,vc_0e4a51,1,14123,5402,mobilenet_v2,40,11,97,10,0,strict
968,vc_103959,1,7639,3278,alexnet,104,11,221,10,0,strict
969,vc_0e4a51,1,12140,411,vgg16,23,9,100,10,0,strict
970,vc_ed69ec,1,6899,4207,resnet101,149,5,6899,10,1,best
971,vc_e13805,1,7230,4544,alexnet,203,13,270,10,0,strict
972,vc_7f04ca,1,13557,5634,resnet101,31,12,63,10,0,strict
973,vc_ed69ec,1,7325,8288,resnet101,107,5,235,10,0,strict
974,vc_6c71a0,1,11684,9989,vgg16,62,6,136,10,0,strict
975,vc_ee9e8c,1,4202,9433,resnet101,546,5,778,10,0,strict
976,vc_6c71a0,1,18275,9178,resnet101,1759,9,2425,10,0,strict
977,vc_103959,1,9511,2879,inception_v3,124,23,9511,10,1,best
978,vc_6214e9,1,12311,793,mobilenet_v2,42,6,109,10,0,strict
979,vc_2869ce,1,8567,1780,inception_v3,138,20,193,10,0,strict
980,vc_b436b2,1,3427,9294,resnet101,197,16,353,10,0,strict
981,vc_ee9e8c,1,6899,7569,alexnet,232,11,301,10,0,strict
982,vc_0e4a51,1,6689,8133,mobilenet_v2,106,17,6689,10,1,best
983,vc_b436b2,1,12310,2960,inception_v3,36,15,110,10,0,strict
984,vc_ed69ec,4,8236,568,inception_v3,225,18,344,10,0,strict
985,vc_ee9e8c,1,9193,3955,inception_v3,512,17,1007,10,0,strict
986,vc_11cb48,1,17423,2015,resnet101,2757,13,17423,10,1,best
987,vc_6214e9,1,1429,8173,vgg16,40,6,71,10,0,strict
988,vc_ee9e8c,1,983,3679,mobilenet_v2,58,6,97,10,0,strict
989,vc_103959,1,60,905,resnet101,54,23,120,10,0,strict
990,vc_2869ce,1,3748,6841,vgg16,97,17,152,10,0,strict
991,vc_ed69ec,1,3216,2806,resnet101,33,25,84,10,0,strict
992,vc_0e4a51,1,7508,8502,alexnet,112,14,7508,10,1,best
993,vc_6c71a0,8,1292,5643,alexnet,1286,25,1828,10,0,strict
994,vc_6c71a0,1,13863,353,resnet101,68,19,177,10,0,strict
995,vc_2869ce,1,832,6272,inception_v3,98,24,832,10,1,best
996,vc_b436b2,1,10721,4070,vgg16,2833,8,3439,10,0,strict
997,vc_e13805,1,16959,423,mobilenet_v2,157,25,261,10,0,strict
998,vc_11cb48,1,13556,7264,resnet101,23,5,13556,10,1,best
999,vc_11cb48,1,2149,2358,vgg16,413,6,551,10,0,strict
